PropLocation,Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"55 LEMBECK AVE.          ","55 LEMBECK AVE.","Jersey City",NJ,40.692652,-74.091214,1,rooftop,55,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"51 LEMBECK AVE.          ","51 LEMBECK AVE.","Jersey City",NJ,40.692571,-74.091144,1,rooftop,51,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"49 LEMBECK AVE.          ","49 LEMBECK AVE.","Jersey City",NJ,40.692462,-74.091146,1,rooftop,49,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"237 GARFIELD AVE.        ","237 GARFIELD AVE.","Jersey City",NJ,40.692324,-74.091369,1,rooftop,237,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"235 GARFIELD AVE.        ","235 GARFIELD AVE.","Jersey City",NJ,40.692266,-74.091462,1,rooftop,235,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"233 GARFIELD AVE.        ","233 GARFIELD AVE.","Jersey City",NJ,40.69222,-74.091536,1,rooftop,233,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"231 GARFIELD AVE.        ","231 GARFIELD AVE.","Jersey City",NJ,40.692177,-74.091606,1,rooftop,231,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"229 GARFIELD AVE.        ","229 GARFIELD AVE.","Jersey City",NJ,40.692167,-74.091724,1,rooftop,229,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"68 PEARSALL AVE.         ","68 PEARSALL AVE.","Jersey City",NJ,40.692386,-74.091907,1,rooftop,68,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70 PEARSALL AVE.         ","70 PEARSALL AVE.","Jersey City",NJ,40.69246,-74.091969,1,rooftop,70,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"72 PEARSALL AVE.         ","72 PEARSALL AVE.","Jersey City",NJ,40.692517,-74.092017,1,rooftop,72,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"74 PEARSALL AVE.         ","74 PEARSALL AVE.","Jersey City",NJ,40.692575,-74.092065,1,rooftop,74,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"76 PEARSALL AVE.         ","76 PEARSALL AVE.","Jersey City",NJ,40.692633,-74.092114,1,rooftop,76,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"78 PEARSALL AVE.         ","78 PEARSALL AVE.","Jersey City",NJ,40.692692,-74.092162,1,rooftop,78,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"80 PEARSALL AVE.         ","80 PEARSALL AVE.","Jersey City",NJ,40.69275,-74.092211,1,rooftop,80,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"82 PEARSALL AVE.         ","82 PEARSALL AVE.","Jersey City",NJ,40.692808,-74.092259,1,rooftop,82,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 PEARSALL AVE.         ","84 PEARSALL AVE.","Jersey City",NJ,40.692866,-74.092308,1,rooftop,84,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"86 PEARSALL AVE.         ","86 PEARSALL AVE.","Jersey City",NJ,40.692924,-74.092356,1,rooftop,86,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"88 PEARSALL AVE.         ","88 PEARSALL AVE.","Jersey City",NJ,40.692982,-74.092405,1,rooftop,88,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"94 PEARSALL AVE.         ","94 PEARSALL AVE.","Jersey City",NJ,40.69318,-74.092566,1,rooftop,94,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"98 PEARSALL AVE.         ","98 PEARSALL AVE.","Jersey City",NJ,40.693272,-74.092647,1,rooftop,98,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 PEARSALL AVE.        ","100 PEARSALL AVE.","Jersey City",NJ,40.69333,-74.092695,1,rooftop,100,"Pearsall Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"91 LINDEN AVE.           ","91 LINDEN AVE.","Jersey City",NJ,40.694529,-74.091071,1,rooftop,91,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"87 LINDEN AVE.           ","87 LINDEN AVE.","Jersey City",NJ,40.69442,-74.090978,1,rooftop,87,"Linden Ct","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"83 LINDEN AVE.           ","83 LINDEN AVE.","Jersey City",NJ,40.694251,-74.09102,1,rooftop,83,"Linden Ct","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"12 LINDEN COURT          ","12 LINDEN COURT","Jersey City",NJ,40.692246,-74.088881,1,rooftop,12,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"14 LINDEN COURT          ","14 LINDEN COURT","Jersey City",NJ,40.692304,-74.088929,1,rooftop,14,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"16 LINDEN COURT          ","16 LINDEN COURT","Jersey City",NJ,40.692362,-74.088977,1,rooftop,16,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"18 LINDEN COURT          ","18 LINDEN COURT","Jersey City",NJ,40.69242,-74.089025,1,rooftop,18,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"20 LINDEN COURT          ","20 LINDEN COURT","Jersey City",NJ,40.692478,-74.089073,1,rooftop,20,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"19 LINDEN COURT          ","19 LINDEN COURT","Jersey City",NJ,40.692305,-74.08925,1,rooftop,19,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"17 LINDEN COURT          ","17 LINDEN COURT","Jersey City",NJ,40.692251,-74.089205,1,rooftop,17,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"11-15 LINDEN COURT       ","11-15 LINDEN COURT","Jersey City",NJ,40.692193,-74.089157,1,rooftop,15,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"9 LINDEN COURT           ","9 LINDEN COURT","Jersey City",NJ,40.694021,-74.091095,1,rooftop,9,"Linden Ct","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"75 LINDEN AVE.           ","75 LINDEN AVE.","Jersey City",NJ,40.694129,-74.09087,1,rooftop,75,"Linden Ct","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"73 LINDEN AVE.           ","73 LINDEN AVE.","Jersey City",NJ,40.694047,-74.090669,1,rooftop,73,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"71 LINDEN AVE.           ","71 LINDEN AVE.","Jersey City",NJ,40.693989,-74.090621,1,rooftop,71,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"69 LINDEN AVE.           ","69 LINDEN AVE.","Jersey City",NJ,40.693931,-74.090573,1,rooftop,69,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"67 LINDEN AVE.           ","67 LINDEN AVE.","Jersey City",NJ,40.693872,-74.090525,1,rooftop,67,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"11 ALBERT PL.            ","11 ALBERT PL.","Jersey City",NJ,40.693585,-74.090745,1,rooftop,11,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"9 ALBERT PL.             ","9 ALBERT PL.","Jersey City",NJ,40.693532,-74.090853,1,rooftop,9,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"5 ALBERT PL.             ","5 ALBERT PL.","Jersey City",NJ,40.693471,-74.090977,1,rooftop,5,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"1 ALBERT PL.             ","1 ALBERT PL.","Jersey City",NJ,40.693411,-74.091101,1,rooftop,1,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2 ALBERT PL.             ","2 ALBERT PL.","Jersey City",NJ,40.69327,-74.090989,1,rooftop,2,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"6 ALBERT PL.             ","6 ALBERT PL.","Jersey City",NJ,40.693326,-74.090873,1,rooftop,6,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"8 ALBERT PL.             ","8 ALBERT PL.","Jersey City",NJ,40.693383,-74.090758,1,rooftop,8,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"12 ALBERT PL.            ","12 ALBERT PL.","Jersey City",NJ,40.69344,-74.090642,1,rooftop,12,"Albert Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"59 LINDEN AVE.           ","59 LINDEN AVE.","Jersey City",NJ,40.693572,-74.090371,1,rooftop,59,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"57 LINDEN AVE.           ","57 LINDEN AVE.","Jersey City",NJ,40.693535,-74.090246,1,rooftop,57,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"55 LINDEN AVE.           ","55 LINDEN AVE.","Jersey City",NJ,40.693477,-74.090198,1,rooftop,55,"Linden Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"279 GARFIELD AVE.        ","279 GARFIELD AVE.","Jersey City",NJ,40.6932,-74.089967,1,rooftop,279,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"277 GARFIELD AVE.        ","277 GARFIELD AVE.","Jersey City",NJ,40.693094,-74.090123,1,rooftop,277,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"273 GARFIELD AVE.        ","273 GARFIELD AVE.","Jersey City",NJ,40.693031,-74.090224,1,rooftop,273,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"269 GARFIELD AVE.        ","269 GARFIELD AVE.","Jersey City",NJ,40.692968,-74.090327,1,rooftop,269,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"265 GARFIELD AVE.        ","265 GARFIELD AVE.","Jersey City",NJ,40.692905,-74.090429,1,rooftop,265,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"261 GARFIELD AVE.        ","261 GARFIELD AVE.","Jersey City",NJ,40.692842,-74.090531,1,rooftop,261,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"257 GARFIELD AVE.        ","257 GARFIELD AVE.","Jersey City",NJ,40.692779,-74.090633,1,rooftop,257,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"253 GARFIELD AVE.        ","253 GARFIELD AVE.","Jersey City",NJ,40.692716,-74.090735,1,rooftop,253,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"249 GARFIELD AVE.        ","249 GARFIELD AVE.","Jersey City",NJ,40.69262,-74.090904,1,rooftop,249,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"60 LEMBECK AVE.          ","60 LEMBECK AVE.","Jersey City",NJ,40.692894,-74.091142,1,rooftop,60,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"64 LEMBECK AVE.          ","64 LEMBECK AVE.","Jersey City",NJ,40.692983,-74.091218,1,rooftop,64,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"68 LEMBECK AVE.          ","68 LEMBECK AVE.","Jersey City",NJ,40.693098,-74.091317,1,rooftop,68,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"70 LEMBECK AVE.          ","70 LEMBECK AVE.","Jersey City",NJ,40.693198,-74.091404,1,rooftop,70,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"74 LEMBECK AVE.          ","74 LEMBECK AVE.","Jersey City",NJ,40.693284,-74.091478,1,rooftop,74,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"78 LEMBECK AVE.          ","78 LEMBECK AVE.","Jersey City",NJ,40.693381,-74.091561,1,rooftop,78,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"80 LEMBECK AVE.          ","80 LEMBECK AVE.","Jersey City",NJ,40.693467,-74.091635,1,rooftop,80,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 LEMBECK AVE.          ","84 LEMBECK AVE.","Jersey City",NJ,40.6936,-74.09175,1,rooftop,84,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"88 LEMBECK AVE.          ","88 LEMBECK AVE.","Jersey City",NJ,40.69372,-74.091854,1,rooftop,88,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"90 LEMBECK AVE.          ","90 LEMBECK AVE.","Jersey City",NJ,40.693794,-74.091917,1,rooftop,90,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"94 LEMBECK AVE.          ","94 LEMBECK AVE.","Jersey City",NJ,40.693882,-74.091993,1,rooftop,94,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"96 LEMBECK AVE.          ","96 LEMBECK AVE.","Jersey City",NJ,40.693978,-74.092075,1,rooftop,96,"Lembeck Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"190 GARFIELD AVE.        ","190 GARFIELD AVE.","Jersey City",NJ,40.690891,-74.093142,1,rooftop,190,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"192 GARFIELD AVE.        ","192 GARFIELD AVE.","Jersey City",NJ,40.690988,-74.093114,1,rooftop,192,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"194 GARFIELD AVE.        ","194 GARFIELD AVE.","Jersey City",NJ,40.691054,-74.093004,1,rooftop,194,"Garfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"53 WINFIELD AVE.         ","53 WINFIELD AVE.","Jersey City",NJ,40.691229,-74.092711,1,rooftop,53,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"51 WINFIELD AVENUE       ","51 WINFIELD AVENUE","Jersey City",NJ,40.691178,-74.092595,1,rooftop,51,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"49 WINFIELD AVE.         ","49 WINFIELD AVE.","Jersey City",NJ,40.69112,-74.092547,1,rooftop,49,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"47 WINFIELD AVE.         ","47 WINFIELD AVE.","Jersey City",NJ,40.691062,-74.092498,1,rooftop,47,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"45 WINFIELD AVE.         ","45 WINFIELD AVE.","Jersey City",NJ,40.691004,-74.09245,1,rooftop,45,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"43 WINFIELD AVE.         ","43 WINFIELD AVE.","Jersey City",NJ,40.690946,-74.092401,1,rooftop,43,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"41 WINFIELD AVE.         ","41 WINFIELD AVE.","Jersey City",NJ,40.690889,-74.092352,1,rooftop,41,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"37 WINFIELD AVE.         ","37 WINFIELD AVE.","Jersey City",NJ,40.690773,-74.092255,1,rooftop,37,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"35 WINFIELD AVE.         ","35 WINFIELD AVE.","Jersey City",NJ,40.690715,-74.092207,1,rooftop,35,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"33 WINFIELD AVE.         ","33 WINFIELD AVE.","Jersey City",NJ,40.690657,-74.092158,1,rooftop,33,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"31 WINFIELD AVE.         ","31 WINFIELD AVE.","Jersey City",NJ,40.690599,-74.092109,1,rooftop,31,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"29 WINFIELD AVE.         ","29 WINFIELD AVE.","Jersey City",NJ,40.690542,-74.092061,1,rooftop,29,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"27 WINFIELD AVE.         ","27 WINFIELD AVE.","Jersey City",NJ,40.690484,-74.092013,1,rooftop,27,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"25 WINFIELD AVE.         ","25 WINFIELD AVE.","Jersey City",NJ,40.690426,-74.091964,1,rooftop,25,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"23 WINFIELD AVE.         ","23 WINFIELD AVE.","Jersey City",NJ,40.690368,-74.091915,1,rooftop,23,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"21 WINFIELD AVE.         ","21 WINFIELD AVE.","Jersey City",NJ,40.69031,-74.091866,1,rooftop,21,"Winfield Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"251 PRINCETON AVE.       ","251 PRINCETON AVE.","Jersey City",NJ,40.690018,-74.091628,1,rooftop,251,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"249 PRINCETON AVE.       ","249 PRINCETON AVE.","Jersey City",NJ,40.689919,-74.091661,1,rooftop,249,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"247 PRINCETON AVE.       ","247 PRINCETON AVE.","Jersey City",NJ,40.689868,-74.091727,1,rooftop,247,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"245 PRINCETON AVE.       ","245 PRINCETON AVE.","Jersey City",NJ,40.689815,-74.091794,1,rooftop,245,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"243 PRINCETON AVE.       ","243 PRINCETON AVE.","Jersey City",NJ,40.689765,-74.091859,1,rooftop,243,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"241 PRINCETON AVE.       ","241 PRINCETON AVE.","Jersey City",NJ,40.689714,-74.091924,1,rooftop,241,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"239 PRINCETON AVE.       ","239 PRINCETON AVE.","Jersey City",NJ,40.689666,-74.091986,1,rooftop,239,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"237 PRINCETON AVE.       ","237 PRINCETON AVE.","Jersey City",NJ,40.689658,-74.092084,1,rooftop,237,"Princeton Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 BROWN PLACE           ","84 BROWN PLACE","Jersey City",NJ,40.689927,-74.092319,1,rooftop,84,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"86 BROWN PLACE           ","86 BROWN PLACE","Jersey City",NJ,40.689984,-74.092368,1,rooftop,86,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"88 BROWN PLACE           ","88 BROWN PLACE","Jersey City",NJ,40.690042,-74.092417,1,rooftop,88,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"90 BROWN PL.             ","90 BROWN PL.","Jersey City",NJ,40.690099,-74.092466,1,rooftop,90,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"92 BROWN PLACE           ","92 BROWN PLACE","Jersey City",NJ,40.690156,-74.092516,1,rooftop,92,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"94 BROWN PLACE           ","94 BROWN PLACE","Jersey City",NJ,40.690214,-74.092565,1,rooftop,94,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"96 BROWN PLACE           ","96 BROWN PLACE","Jersey City",NJ,40.690271,-74.092614,1,rooftop,96,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"98 BROWN PL.             ","98 BROWN PL.","Jersey City",NJ,40.690328,-74.092663,1,rooftop,98,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 BROWN PL.            ","100 BROWN PL.","Jersey City",NJ,40.690386,-74.092713,1,rooftop,100,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"104 BROWN PL.            ","104 BROWN PL.","Jersey City",NJ,40.690446,-74.092764,1,rooftop,104,"Brown Pl","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"106-106A BROWN PL.       ","106-106A BROWN PL.","Jersey City",NJ,40.73276,-74.075485,0.33,place,,,"Jersey City",NJ,"Hudson County",07097,US,"TIGER/Line® dataset from the US Census Bureau"
